"Albania","Algeria","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bangladesh","Belarus","Belgium","Benin","Bolivia","Bosnia_Herzegovina","Botswana","Brazil","Bulgaria","Burkina_Faso","Cambodia","Cameroon","Canada","Cape_Verde","Chile","China","Colombia","Costa_Rica","Denmark","Dominican_Republic","Ecuador","Egypt","Estonia","Ethiopia","Fiji","Finland","France","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Guyana","Haiti","Honduras","Hong_Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kyrgyzstan","Latvia","Lebanon","Lesotho","Liberia","Lithuania","Macedonia","Malaysia","Maldives","Malta","Mauritania","Mexico","Mongolia","Montenegro","Morocco","Mozambique","Namibia","Nepal","Netherlands","New_Zealand","Nicaragua","Niger","Nigeria","Oman","Pakistan","Panama","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Republic_of_Congo","Republic_of_Korea","Romania","Russia","Rwanda","Sao_Tome_and_Principe","Saudi_Arabia","Senegal","Serbia","Sierra_Leone","Singapore","Slovakia","Slovenia","Solomon_Islands","South_Africa","Spain","Sri_Lanka","Suriname","Sweden","Switzerland","Syrian_Arab_Republic","Taiwan","Tajikistan","Tanzania","Thailand","Tunisia","Turkey","Uganda","Ukraine","United_Arab_Emirates","United_Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","Yemen","Zambia","Zimbabwe"
3617.18204162,12974.5433481273,346.0599146726,2393.6483621624,50.0466716061,132275.703346205,611.3406286003,35.700109502,60.8702337319,746.7161411831,0,5297.8239086954,2707.2236183202,885.0063335258,0,3205.0550386771,65654.8043819324,4899.0011339828,547.4976673381,46813.5015253191,123875.214485252,2257.3970270603,384.54959988,73149.2090423221,2655.5111866838,1293.4318484881,55967.2179627718,2198.2287982892,2698.00887142,56952.1263351211,11574.2848602479,404.6814408687,0,67736.359267199,435516.244598393,441.0267577508,562733.136735762,433.7078434377,65597.4955398781,2923.6841404556,176.96518276,4.3854190202,2957.7544339838,586.7115269794,1539.8858364516,141060.388551195,6102.31540093,155435.33056418,251.852771165,1083.5153235895,1804.1911925447,191322.914592975,41488.707614649,1075219.26492847,366.189636194,1620.7511873958,12272.7232374515,1150.9486754473,6937.0751176351,1697.9861219114,87785.615839109,2532.57468435,0,959.8221521829,53202.136393182,178.309424049,687.9412792941,65.2159116307,62115.453128219,153.4239172582,4911.1951372959,1714.072848656,1803.3044522907,369798.228906137,1419.8374354725,10.258498907,71.2794719023,654.3951845226,13.935976014,7.6700202298,101.481219181,2348.3204745625,0,1908.7034805452,128.5895305771,2.917570115,301.2141790427,255.931527747,231666.797242659,144477.275652403,1435.492479487,7432.1671915631,1695.9118484142,98983.3212397532,79591.4581945217,1683.5110566152,4.5391636111,3455.0543583368,8559.885460336,12410.2978047103,86.103814145,2594.742105163,39651.2012061623,14290.4012767247,0,1152.9392924301,1142624.67935859,56.9233220162,2.4157360486,178039.858824896,131466.032016643,1206.0022091658,461.5718832702,1269.9435914975,5618.1725072814,3375.7770032462,46.7800582413,160949.028726343,8.1742093419,44619.6239068021,54752.6540474437,509766.497335376,530.56489613,371229.709170455,885.6750390456,202.3535355468,321.6463662827,895.9127056762,1573.6621956173,2077.702228378
2421.9039191,1856.650868982,4210.0354462623,2716.0440022,804.398965713,12829.533348567,2716.0440022,136.91835618,535.208235329,2716.0440022,5307.5126656409,0,3.8370657788,33.1519927288,558.81529596,22790.6644120765,4623.8490960333,4968.7600276,6.2467223452,5984.2139202,11369.307492536,65.596008467,3413.6194698892,49616.83559323,4386.6701126509,622.3766671233,1497.21333888,3014.645492149,2.9355788595,12556.069346665,2733.281809694,1647.37598269,0,687.3212499571,120683.498252198,2795.160670461,33451.6929069595,3868.05358571,7938.18028519,2.7842020435,1792.69813405,20.954884982,6.8773284493,56.6085996953,4091.5899812,2005.8495872,2716.0440022,19110.6792496692,1496.407621618,628.7460350558,241.7479345871,4963.3778028,7070.412037295,75958.3775134682,1.9217211215,7808.7043988824,5035.32078691,6370.2372038667,21348.731437334,102.3237085596,2716.0440022,1542.9101863,55.465628626,1792.69813405,2765.022013298,121.52013535,4033.5192884484,2716.0440022,2716.0440022,424.97156762,9345.6281005413,5.7893932343,27.494435231,31651.4209940794,1913.500532927,38.119324739,1167.0666743,3867.12607432,324.96457165,64.929617857,7020,21875.15076445,12.102778629,7807.645164847,948.99960669,79.671316451,795.1323345,2699.655341334,8119.0205364344,11136.7754334,8847.9001753,33990.3987006,2622.523896489,12035.483685591,15732.5052743136,2408.8689688,542.86627871,6258.6960522736,6079.97998803,3854.476265344,893.73761501,11421.946277,1222.587876499,3353.6192921,0,3281.8145890928,22904.2635762452,798.55514573,26.344521571,3928.9891681356,5373.886572814,3096.646024355,3560.9070341,445.8538032711,9632.578518688,9313.5965461344,402.355081911,26414.1013564564,220.079184772,6833.4204184251,24873.467248958,54352.8275652639,1.9446486638,21897.4754385451,3302.730286326,4695.264863278,5791.9054924957,198.926363467,902.822987232,157.743392354
106.24994985,1911.7112326871,136331.699257103,1017.83014537,567.7118092695,1107.537647571,132.06483082,489.3323284314,40.1161287618,200.389677343,2326.7820186076,2.3576277099,0,1.7506624686,1.4016048424,94877.4168841702,2636.671995256,3.2091487349,0,11.052231333,3432.1231873106,5.1878739952,88187.8344166935,2401.3545741323,17589.7579053289,8307.9482992204,221.63934166,5798.7974727652,215.6998817847,3142.5551648887,86.915681469,229.54305405,0,206.9539592358,7602.1004480288,214.6032616788,5036.8102906093,545.94803464,605.7684109839,60.6423643566,27.894604758,7.070895324,145.1618942235,241.6727548313,24.2671565316,281.9250881023,772.1332015132,580.4291807894,40.9321646205,89.8425597253,8.7356999538,899.938236406,1835.0962155625,16026.3022349662,35.2442968098,57.5671945263,1552.1006030591,384.3723558729,269.0917552085,6.6190495865,687.534539599,125.6847965,1.8664218708,17.44005432,303.8269230053,4.2315937137,45.0411623,61.923344696,1619.2525588951,11.960335764,10192.5520755687,1.3133904289,1.9683360531,4073.1290547906,23.3966141254,1.6550477813,40.963287425,2065.1283021666,882.1478427087,510.964595063,17.283448183,1088.644834764,0,889.2094973311,32626.332052883,79167.7555034326,139148.142385771,110.931212805,1239.787269583,2555.9878126351,458.9648260718,19.0161177821,400.9199893014,4889.9876327953,1188.0083670607,8.6835512445,1.4756906547,142.2392198291,2345.7807138886,148.131460477,15.250579143,242.720992582,67.653099251,706.3182774748,0,3481.579010028,26937.7137811824,33.619814133,5.642793502,390.3833637203,897.0744522339,1094.8868509567,53.0352509522,81.6923418591,71.5175488944,2009.2017288909,5.0415403166,1243.085835278,0,1179.0158612206,1122.3152992228,6491.2484880062,155.7230288359,118376.393952546,212.7485524636,10817.149146949,128.346428507,6.0803521532,12.6535819887,5.4911918333
260.6928231651,639.0882463911,217.16705279,1779.6107468121,31.3167975604,58160.1149689365,810.5361865895,6.5797886431,49.2581672255,701.2209194081,788.8952600014,20.4259960572,5.5349879626,0,1.5838556741,1204.0595328315,568.8951514959,41.5229954736,9.0398533107,171.707472834,1678.8818883821,15.7254629931,29.540822058,6337.451296728,30.0131000669,62.9799301569,10265.8900983337,326.0173560029,1.1150429963,2726.1872115043,547.906666072,878.0682032569,0,706.8047818165,3339.5121943804,408.1696728976,72063.5377841173,452.028802091,1928.3937008208,3.3199835408,33.15683792,1.9205408382,13.8004708772,7.5460568303,973.252614302,26069.921990524,683.47321216,10151.6930427612,76.1035173994,988.9145751752,203.4221446473,1293.5376560623,738.677484115,4000.6612837972,1.7644102774,1402.9994570468,1176.9383594315,1419.1138623372,927.6317564342,59.983480874,2191.862842349,756.77175548,1.728040512,32.069977189,640.0403922811,147.7539615801,702.958195676,289.42009609,663.125344051,19.089606424,647.7436002788,17.0847827183,18.029790725,2419.9816334593,48.2393075545,26.819491723,42.483793413,767.4721785873,8.8294686775,5.5638076987,30.425095689,783.6916227179,0,1275.9574412425,20.210151878,4.2869584642,16.951473824,277.2558085192,2778.6581931346,1463.19876782,1211.340159598,137.789824573,721.2923661552,1532.2505449524,7972.7087436908,17.928137852,2.4365627741,1486.9826922625,339.902745838,1086.9152672903,20.121992399,2110.89760459,40.2955300612,21303.8061637379,0,1235.7678005873,7645.8132131762,120.02371156,1.9073241416,25363.9368876058,21454.042155454,1315.985156673,825.7973497615,333.4076873868,184.0104116758,4712.5862402134,16.6307181078,70518.1032307283,0,1518.8859569246,1337.2720148856,7287.1206763025,1.2147215221,4192.6039445308,1027.3532740261,163.3774966846,719.9007869625,40.0895712713,26.6054473144,64.4616289351
0,2.8494164857,13.665921898,11.608405059,23.4626445231,3.4018440711,2.1913857478,0,0,1.4265688344,0,16.661525394,0,0,0,28.5699906784,1.1978623513,29.398784579,3.1083793296,17.892403761,0,2.830027651,0,17.9562114153,0,0,0,1.9074978708,0,175.954782111,0,196.38311584,0,0,10.7122010917,1.7318189388,19.3741151727,65.254192164,2.1296163298,0,0,0,0,0,20.179529822,0,0,189.1881401724,0,4.7890341032,1.713691861,2.1108141068,61.711073517,2.7717660122,0,0,1.565491929,2.8410076824,285.307386408,4.0825010606,5.296452139,1.2674247577,0,0,0,0,43.175521111,0,1.1161392368,0,0,0,1.0441874456,24.6577116832,591.5354300864,0,1.1261949812,4.2483293426,0,0,0,61.8292320445,0,16.86869845,0,0,0,19.736628569,0,7.7892717965,17.141375873,1266.1135572155,0,0,7.3858329428,2.3353069413,0,30.7100882756,48.738798637,0,0,422.96661388,0,0,0,11424.0900479164,8.3412667231,0,0,0,5.5707776076,4.6054045331,1.8657223286,1.7696485857,181.106073146,18.83125797,0,16.944540995,0,14.8503195558,39.498615076,24.441893149,0,4.5987007069,3.6462787519,0,0,15.824123127,419.5679217358,7178.5088781241
4445.8279886548,8659.1069185644,396835.871819061,6945.7112451056,842.7657279083,6078.9118115782,4013.7718569885,2111.4436544811,1300.3110061978,3541.3020662221,3097.7166818396,25633.4566957255,109363.783201335,1585.0994524867,27.61470512,0,9335.3088375486,27481.3793191401,2669.11390373,23911.3966753479,54279.5490268545,27987.9507968549,196476.953219138,14797.4878957859,183011.571397305,18572.3676191439,1857.591558168,14757.0248210545,19299.3915637165,24344.6053591019,2199.4161320529,6572.2730257356,0,1572.8012849288,109962.597514632,2519.469712564,120582.734671784,6319.7119448498,11649.5677068063,11159.4694291149,566.6318054763,86.0872252112,53352.1531114213,10156.2448749723,2352.6749851585,1926.9260861608,3144.746717906,39130.4056072109,1026.1524898356,8541.6757816979,5150.9181882343,9563.192294754,35115.6196089064,201860.554216743,5990.9417283715,3462.2896992569,5897.1879799519,3795.2931353569,15753.6200266545,4894.9888947491,3065.8920036831,6809.9619396324,25.4506629146,163.8735666336,4099.6688427282,77.5614840811,1863.9668838021,2328.8164452177,7856.3088685226,253.5647307339,95492.0008267288,1664.7892759655,2926.5873647163,30736.7045418132,14459.7322218066,145.6953767662,539.6997274244,52064.4344905253,868.4341851945,1288.6637525018,187.27836342,18298.7682999571,10.9519413549,13420.3343318832,147892.911242571,72923.992182009,199667.31662477,507.9694364051,8172.0067433879,349851.954129227,1822.7761630379,35219.3376520449,1619.052212866,19390.4262787039,13415.680249194,115.7390292302,171.857335541,3857.452371144,41788.0146733676,6156.0239985949,327.6968566286,6549.3701439665,1333.7184157674,772.9727928273,0,50296.5282064748,173363.801132036,2340.3078789319,7453.0948784793,4532.5654347004,40159.2488651457,6969.5084286488,433.3990189953,5722.2134806065,6304.4012976428,6219.3597399833,33.6871889849,46110.0036782666,8.5322629022,22044.1242043867,37608.9193996555,142669.575261269,285935.876477454,915978.92228011,4719.7407214518,71059.5944093472,2327.9006392832,5848.7647373034,13101.2949288225,19533.0378751622
2108.9895530982,3873.507350551,451.7694698447,6776.0796692473,186.7995617697,136325.63849261,4588.805756332,28.8105399015,805.4506941445,4247.2215491734,63431.2845110334,4623.8700846165,3662.4920842485,686.3507673758,2.9296253522,7446.5922557794,0,4643.0407335419,4185.9977771997,2540.4216164471,4758.0270176391,1936.8624734239,294.4382841841,20805.4715650327,3095.4390681668,353.1410599481,8031.1010268873,3327.5272195062,2579.0281985439,19464.1771360899,1541.3049280753,3447.8377870392,0,2038.5502824968,116071.843810066,2289.3339982247,291057.395486627,2204.5957041635,65986.5560486355,2464.0695966702,277.5811696512,5.732486725,954.2916408946,148.6540911838,1617.1545413824,101613.423618454,1695.80533281,43743.9997286018,1964.2108664162,6739.5665292091,4351.0654747873,15148.3980116367,42362.5287268764,217545.295895684,816.024382241,2076.5050058691,3442.7971579055,7370.5653876147,5282.8550169933,1669.5819475941,3993.218174877,3982.5819871458,3.0827082412,293.782338224,2897.90848019,257.046118764,2020.284879747,1057.7898562353,5358.69312374,131.926805795,2528.8362415721,3008.8506936189,1494.770397974,8597.7867167178,376.4523488611,51.1815735341,298.8968713224,70946.1724514229,16.0822837379,16.2580868022,260.037831239,4177.3236810013,24.551713475,8383.6390024262,113.4812682926,8.0144115112,226.0975681946,1196.191924503,52583.3853110658,3802.3576711669,2220.330744038,4792.717530382,1830.5648449168,34770.3427354945,159349.357674089,225.236980563,7.2020624713,2839.0124430167,1494.8225177073,2346.2838789882,146.95557258,9005.50094212,665.351126405,1119.033135093,0,2822.6735526871,172601.536861131,614.099747689,23.0892271807,5448.4047059986,49938.0643154042,5628.2668362464,1324.1961956058,3154.594836163,3011.3817189723,12495.1768985253,95.3845635925,64225.397132002,11.1863371506,29157.428936593,4176.715189441,322246.432826909,607.2529607068,9119.5628061399,7392.2570608054,268.3725083246,3111.4486367454,772.4548539221,4399.2987524562,2312.463321611
104.58163828,7845.718934375,4226.3114512291,1759.125220699,1926.97241314,20292.3968037206,1709.486853575,335.56202755,825.5110160046,1706.560596672,4911.5440761245,4679.4380736,4.7060927515,55.908388213,82.167640378,26919.994646435,4639.8355442791,0,7.14236196,868.626831035,18412.9616102156,105.985560386,3567.1448187296,82190.2295811452,4989.1816446407,630.3337851724,3667.6163320088,1977.8126367845,3.6626553921,3998.7166291766,1733.2283932606,2173.023611594,0,1376.859033033,129271.141476244,1858.956978217,53980.4834497867,18314.56798718,13864.4130918758,3.4108542262,636.4079939566,47.987705312,36.4383521504,115.7027085653,9573.1860711,4905.6987101985,2211.6566061533,23880.6730991,3661.8332429337,742.8019863068,250.3986188569,12133.8848890722,14719.561266982,88385.864273306,2.716291352,12598.6526902385,5102.247233997,1649.741058092,1997.530526141,199.62700823,2158.832278477,691.34643588,74.738906907,1183.9685342253,1822.595856285,240.59046505,4437.9353389187,1696.5798600225,1707.779328825,1099.0218410796,14555.3157224968,7.0996914551,39.5436893755,46964.1868220378,911.795868015,62.712792301,611.48945,7140.3712749661,896.83296963,134.78480644,10312.609428641,4750.0575316933,22.2745207,9427.7744509782,759.63616337,161.111902451,759.63616337,2156.591718455,11847.400269675,19900.4072202423,8856.4219942146,2656.2447388391,6254.689685123,11327.0801783044,20046.111261933,262.11600479,113.65146429,6262.2965473244,27995.9719639247,3878.8895815423,1056.6376312569,11444.234212825,247.58990336,3356.1227670819,0,4178.6606300707,33809.156912867,2902.1406886,54.955377628,5172.7521571892,10967.0820569242,2206.532356295,3435.039617958,281.7178347286,1714.9664979615,9372.8526331232,430.59122118,24678.0957450552,0,7125.5366556733,11535.9195274941,51499.4697467315,2.3875137734,39064.4603231038,2891.165190696,4957.1217607583,5848.5587859888,308.568759137,309.5941395445,275.78181907
1976.19564702,2462.9178879136,1127.42382199,4167.9650579705,98119.944186187,16261.98937718,3455.6585421119,160.083765686,21529.5119888497,3399.4505208,306.9865222889,5.16288802,0,9.8047906811,6.6565753895,1422.7870707459,3417.1031317495,6.6475357185,0,50.7402537579,18111.5892154558,8.5923103339,1318.39771632,1055700.96673213,760.1852370918,1974.1352324002,2419.1729357044,1514.9478033171,0,28167.2221006659,1347.0983210008,21371.1607165807,16.9596384086,2818.9170374236,18420.3765232203,3393.9178758145,25961.7311593219,3447.1653279,9320.0800550681,1.0203380255,79.121611436,4.2743011891,1.0603039945,6.7938673909,76422.241856,168.532381041,1205.1708341,167138.614937838,68034.4146941204,21829.4601558814,69.0399342651,946.58997196,15206.1089312,24816.2276011868,0,132869.978668401,21316.3701720983,24352.2025114831,21340.2034645177,104.4211177635,1119.15497801,3251.9510495,6.9884024144,0,4166.0210488815,21.2116016704,155753.942950876,21292.7266766,3118.5542039,31.9218328,5147.7375526109,105.591275878,5.7709413965,4987.4774435761,95.9086208826,6.8917456307,21396.2033987606,4823.61913871,27788.3134196027,8.0611262161,61.190661652,2481.5606139519,4.2208801289,64512.1993569637,725.07732868,0,577.58777424,54966.1155555293,4471.2432222634,1150.883338167,18904.826674,75.2636232606,277031.079138566,5816.0768146476,123667.296547485,36.707021428,0,13597.4057772423,2534.6514566,2300.5566761364,39.281607402,192348,895.8688619867,928.93254322,0,18895.1749119974,5153.2839860074,21866.3793237,4.6027969771,3428.2639059386,4335.4247269949,6909.3699445267,130513.041711474,3466.7890676137,1915.2001124757,542891.060827793,7.4881067828,19351.3260124715,0,7022.471650352,36570.7334333881,26056.7027140012,0,44021.6756353728,21562.8834733114,476.45333547,900001.184501011,48.8335438743,54.0344220138,97.6708655055
1454.9365876591,3221.9132846721,4236.2844001309,3654.211012394,5648.5170653734,16201.2200180958,3412.359700841,84.69658726,535.345918986,3400.89831883,47264.3329791776,5615.8557637,12.8899050944,234.2499956823,940.00152967,21433.4258129609,2537.9423929986,1258.910035866,23.4440813839,0,14359.2295907635,146.110071878,3414.2729610241,33262.0763848979,4279.2355544389,641.5887141514,3578.995235064,4949.780521054,5.4357572698,7789.811344014,1686.880334362,27772.67899164,0,2236.4442102782,128525.074340249,3399.195621615,48130.0069609093,1884.96234676,11470.6269771944,7.8217972302,3324.706677823,17.041883723,27.02079235,54.1091620661,10137.147914257,4878.696824587,1648.189548431,21705.3780577431,1017.7813481778,715.9260829903,234.7372939698,7206.102860337,1881.562248274,41170.6356059994,4.4390489408,9322.5981578133,2677.614504501,1896.0625503975,36384.535362961,159.2975910796,3245.97163218,1943.86162191,268.77472467,2159.018743497,1740.448791216,1134.0310221,4232.0698088924,3201.171711224,2539.57393387,2564.473734072,7233.2248655832,36.9616439115,119.80417805,51320.972229876,2840.385375138,426.228390571,831.911075137,6643.2063072312,196.9546428915,56.654114607,3248.257822933,77413.5917897736,10.266913372,8871.6919607795,405.4252105357,61.846119467,343.4777788531,2055.0655559606,9316.7033693098,12009.185852572,8983.80938563,13180.3848024415,4072.135058245,6244.9996957093,13969.2700130848,1625.1713650831,334.65604878,4218.4315101303,4132.4359496874,1910.11126974,1594.8318744865,13200.0033671,452.409830897,2444.951119757,0,21497.711677994,37376.4281133276,407.000308202,20.040388856,6804.48398167,40266.1760660898,3846.877015799,3760.9966754484,480.450115726,6115.3501550207,4993.1940059084,363.912957527,13099.780799551,260.71577898,3162.4290894779,26995.0333119011,65152.4727617643,3.4507617586,30125.2893412723,4058.6371585138,4648.5169989893,6813.7667173909,832.5581107,2417.7468831325,1157.80049984
659.2838758811,25423.5069583348,2023.8172412565,3485.3613882815,18288.3528292711,78108.5434758215,878.1007093801,20780.4817044062,153.6640539947,814.2272748735,123493.876426342,12181.0734561272,4749.8077990848,1825.3969644426,0,50296.5496486915,4929.0555269944,13079.5792758453,17297.6473810818,14863.6029053543,0,9508.2923476422,37276.8901436614,376556.4270748,46510.6624074267,49287.62890167,36045.1509056206,29099.2148047148,6721.5061000089,11601.7737793353,581.4146279195,1163.9436489987,0,16642.684405966,401626.268050827,697.1926666264,403673.163398996,1108.8331225202,51499.2327723616,18633.8380529708,161.8928361068,1371.5772618861,50638.6727540071,18091.9113126861,111011.002093812,1968.6015458004,32404.0503218739,56688.3417619113,2874.4045669338,2717.1653983376,4741.7185327724,47062.4530922196,49433.33804398,201957.307266515,71204.4109350459,123167.384258904,16634.8586436129,1832.0438125294,26182.664623575,2348.8221839946,2429.6170460371,1309.1450433939,0,89.5387259118,1649.0776019118,42.1129404972,2414.9451950878,278.0905975363,2481.0387519474,94.6604694874,644367.949042679,12420.1870230754,3615.6152689451,67586.5786784693,5335.4865833867,29.4624194123,245.4002388738,313794.908068374,9707.5892375527,482.2445827002,87.3535938072,20205.6506119824,2.211288275,31951.5242740622,2688.7158481913,60.0436510211,35356.8295760348,24370.4019164015,59287.0765374944,26852.0502637779,1438.4667066438,36734.2080398525,128540.878169,2925.1751010087,27349.6665476053,30.7337377641,2.8261343024,3181.3851726121,907.2244421841,1269.2058589329,122.232802776,8242.5789707662,232.8821513741,403.7304168277,0,1434.9127532626,113173.277883928,209.1510225211,56.1626322786,3670.8821428512,145032.37495891,1804.2372847606,22052.0296615604,4778.1946538234,5541.3299538709,7323.1702639061,15.8546079107,45637.7832790845,0,36316.5170403891,88428.5894178828,993177.21477698,709.1637366574,6723765.209136,1539.1723815689,28143.7727637479,1765.8465359927,5079.636250764,20302.003280565,11744.5680160101
977.81659747,4040.8504324551,2549.0356157022,564.8824578031,294.801785014,5685.299158594,382.2164435817,367.22715673,435.2733701286,290.91485665,1944.5043932353,58.030600078,6.569454774,17.0092298962,7.0008020962,22515.0361933305,1937.1755547473,176.964080124,8.8750817902,338.914533353,9107.1703809051,0,3304.0776351463,19133.6554152384,4014.649214186,1215.3621382313,1133.7001845607,2278.771254066,4.3723039209,6473.120820836,472.282793294,1665.281161059,0,615.4973497688,22929.3475520394,569.5596819053,28244.6837299552,4761.424087153,2314.916212397,5.0716551448,1163.042798514,8.297428804,31.705747395,37.7158136232,1500.6482426,1103.6220265,2133.7569138,12200.0014862081,438.5308734662,3212.6981133458,51.7256374984,5889.8762541,2405.4945328802,26470.385273413,4.0855889898,3508.9804256294,1289.206521885,2782.1508499766,7442.529460903,41.865947183,1864.9214824,3827.5107699,7.6663284677,452.36424409,1123.045265495,30.134496746,2214.6235301022,486.53544134,2103.5502905,463.73221134,4736.6023011629,9.5598587313,15.132855395,5718.0404341759,324.641097454,7.9487464733,555.82574405,7749.4819720468,138.831897662,27.188538624,329.24668458,4867.522398071,1.8101503701,2133.0369147009,1782.0403363,28.3287328359,3533.9178188099,3437.7051021557,5177.4656245216,99478.449138646,583.10190416,218.479222165,984.1546769707,10364.3810502767,6115.4118010668,60.726960731,1440,3592.8816841098,22556.284078644,827.9312560973,347.55406852,7292.429922,618.9944349384,852.93090945,0,5080.2195767672,30589.2895754942,221.11582747,55.267355583,3658.4508642804,1757.7464459009,597.1356969087,1595.6735958357,345.806972141,711.256843999,4645.3969025546,43.838711246,12357.9394398466,37.515392351,4394.9646528016,2814.2827822421,41930.1303850966,3.0786478068,43282.9103043508,549.9754535523,3231.2733142588,5217.8537177475,41.7776403993,64.097429436,36.4583577095
12.956470888,1307.7498831179,132908.204143544,531.6129506011,552.6630792569,465.8237502411,134.8735968991,157.00374576,7.9805217778,86.7656095106,409.46184684,3332.3584255139,87989.4687835134,35.993753215,0,212499.243220591,322.3826666448,3430.9743826948,2465.0213527,3364.3744885903,41697.8386360527,3285.9562267732,0,5439.2735955744,125403.052005049,6090.6998974732,149.8720633112,2464.5286062911,72976.1311759454,1432.5783488974,38.462811975,310.6195876248,2.0861982296,168.2180925776,38959.4600053257,86.1823613264,2079.9782987194,422.538539849,397.1988832584,3091.6684879162,115.34869318,28.246892239,5926.6842116885,3197.4325516745,421.24308965,131.00643326,210.5793289455,3489.2282884727,492.4753549953,263.3034089288,59.3008603039,505.2106113936,909.1362467149,2711.8140150292,3074.8033273924,488.2342407958,281.3559642608,83.2332239999,1538.5999000399,642.7014122991,251.5108946628,150.2489912286,0,21.0757470786,108.9106472564,1.2475379074,539.301621207,32.830328909,214.9094517567,47.353984952,125140.215658934,796.76035373,703.78225279,8254.9736051575,1105.014565175,0,9.0412563147,816.5027680189,22331.1444289526,247.3494635,51.818209843,2782.6336488477,0,1575.9965624365,44228.6570456887,31496.1458415852,144593.904533076,28.2227047115,487.8873178354,513.60969598,156.44324775,3736.4380890057,432.5983390316,404.1319398645,976.0899990039,4.0920362845,0,384.5515303672,667.0569888022,96.162645979,4.2562241593,1290.6158715553,5.8877509133,46.47873319,0,880.5804243301,72710.9894918464,3.4417237656,1.0579462274,206.3323757071,518.104842403,357.5205905047,269.1061658714,792.600107767,509.7034051473,1097.9576132407,0,611.8351705369,0,1753.941626125,597.2776652583,2551.1530913101,118499.24829681,225477.545420938,176.2670176502,13964.1224382551,270.418521809,641.6560628551,1551.5600802563,1198.8001242
4816.9187985491,98097.0160480574,3763.2517790867,39519.2971108994,619424.994589275,148595.063790138,42879.5320479613,681.6836410109,150834.50110334,10425.6769498455,72443.7251557098,53923.0973855837,3079.5346976278,6571.220790829,33.9498907013,13264.6225816187,22553.7206312835,72602.1765904528,996501.124024201,34852.5967549613,386649.757438475,22592.5276306483,4952.9204891658,0,8648.972573087,14022.4153455791,103932.540076357,14933.3866285025,5443.7634685003,208228.974844666,5964.5755452001,33951.1091753261,166.6907792823,216154.995202679,668793.09295404,10252.3080177445,889837.403054819,11594.8931833584,25556.399933028,11930.439479512,2081.6337439041,264.7318622738,50828.5663771938,10074.544170573,3719043.36875432,67187.1712452533,8526.9145723457,1393465.55798124,1348259.9059864,189226.067847553,20984.9108339549,12640.5244237722,102674.041825952,267707.602771033,3965.0141921673,4444595.6302693,20378.585985663,245566.083106387,99869.868490132,166723.297936342,11887.2430871327,11747.8367227188,46.8593808129,1299.3263713549,14667.4876431864,1169.1401102928,2106311.92583884,31217.8210840964,14401.3577552584,1261.6715772857,62663.9439187454,467599.667263088,8844.5685242403,40726.7860642721,29211.1770834713,374.8285931104,163393.757641926,451496.786116783,129549.02203762,101.2738381316,2312.1172873067,60523.5736626292,204.0112827803,321057.935502196,3037.3716039937,36.5967384458,3195.9310090648,813634.932293104,25754.0258258732,7713.3737016324,269354.519630554,94170.0529953489,3896837.91339395,25806.7534521224,1160331.44867774,1054.4407797038,12.2591138489,57726.2073550135,6576.1586408519,11232.7475050402,1039.4012943033,2660432.8999082,2949.7982916145,3505.5459538286,2.80569302,24276.0295019742,95564.5593824655,14866.3357809311,262.3917295476,96537.2242787587,108832.843903798,22692.8402973935,2333231.95916689,157141.616661945,32417.8920380196,2122630.78188408,319.7706866202,230453.426116299,48.9370908579,188773.988222475,976121.900270932,491998.084740936,986.1923486159,1831401.55046704,226587.984413719,1882.9085865319,823923.123896166,51041.9103362198,51965.5473937336,149712.071791682
